

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
162.804  000.195  000.033: sourcing /Users/mohdfaris/.local/share/nvim/site/pack/packer/start/cmp-buffer/after/plugin/cmp_buffer.lua
162.931  000.026  000.026: sourcing /Users/mohdfaris/.local/share/nvim/site/pack/packer/start/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
163.100  000.045  000.045: require('cmp_nvim_lsp_signature_help')
163.105  000.069  000.024: sourcing /Users/mohdfaris/.local/share/nvim/site/pack/packer/start/cmp-nvim-lsp-signature-help/after/plugin/cmp_nvim_lsp_signature_help.lua
163.253  000.055  000.055: sourcing /Users/mohdfaris/.local/share/nvim/site/pack/packer/start/cmp-nvim-lua/after/plugin/cmp_nvim_lua.lua
163.409  000.048  000.048: require('cmp_path')
163.426  000.082  000.034: sourcing /Users/mohdfaris/.local/share/nvim/site/pack/packer/start/cmp-path/after/plugin/cmp_path.lua
163.570  000.041  000.041: require('cmp_luasnip')
163.589  000.079  000.038: sourcing /Users/mohdfaris/.local/share/nvim/site/pack/packer/start/cmp_luasnip/after/plugin/cmp_luasnip.lua
163.591  002.639: loading after plugins
163.595  000.005: inits 3
165.837  002.241: reading ShaDa
166.142  000.052  000.052: require('nvim-treesitter.indent')
166.350  000.052  000.052: require('nvim-treesitter.locals')
166.420  000.049  000.049: require('luasnip.loaders.from_lua')
166.477  000.047  000.047: require('luasnip.loaders.from_snipmate')
166.512  000.475: opening buffers
166.568  000.038  000.038: require('bufferline.state')
166.621  000.071: BufEnter autocommands
166.622  000.001: editing files in windows
166.730  000.051  000.051: require('mason-core.terminator')
179.338  000.068  000.068: require('gitsigns.current_line_blame')


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.008  000.008: --- NVIM STARTING ---
000.147  000.139: event init
000.314  000.167: early init
000.749  000.435: locale set
000.776  000.028: init first window
001.222  000.445: inits 1
001.232  000.011: window checked
001.236  000.004: parsing arguments
001.753  000.091  000.091: require('vim.shared')
001.875  000.040  000.040: require('vim._meta')
001.877  000.120  000.080: require('vim._editor')
001.879  000.257  000.046: require('vim._init_packages')
001.881  000.388: init lua interpreter
003.344  001.464: expanding arguments
003.385  000.041: inits 2
003.720  000.335: init highlight
003.721  000.001: waiting for UI
006.382  002.661: done waiting for UI
006.397  000.015: init screen for UI
006.599  000.202: init default mappings
006.615  000.016: init default autocommands
009.206  000.102  000.102: sourcing /opt/homebrew/Cellar/neovim/0.8.2/share/nvim/runtime/ftplugin.vim
009.558  000.036  000.036: sourcing /opt/homebrew/Cellar/neovim/0.8.2/share/nvim/runtime/indent.vim
010.403  000.383  000.383: require('lspkind')
010.623  000.217  000.217: require('neodev')
010.789  000.164  000.164: require('neodev.config')
011.182  000.185  000.185: require('neodev.util')
011.184  000.384  000.199: require('neodev.lsp')
014.442  000.315  000.315: require('vim.lsp.log')
015.444  000.007  000.007: require('vim.F')
015.446  001.001  000.994: require('vim.lsp.protocol')
017.521  000.612  000.612: require('vim.lsp._snippet')
017.796  000.273  000.273: require('vim.highlight')
017.811  002.364  001.478: require('vim.lsp.util')
017.822  004.286  000.606: require('vim.lsp.handlers')
018.382  000.558  000.558: require('vim.lsp.rpc')
018.717  000.334  000.334: require('vim.lsp.sync')
019.370  000.651  000.651: require('vim.lsp.buf')
019.664  000.292  000.292: require('vim.lsp.diagnostic')
019.990  000.325  000.325: require('vim.lsp.codelens')
020.045  008.215  001.769: require('vim.lsp')
020.075  008.889  000.673: require('lspconfig.util')
021.008  000.194  000.194: require('fidget.log')
021.013  000.588  000.394: require('fidget')
021.208  000.160  000.160: require('fidget.spinners')
021.704  000.122  000.122: require('lsp-zero.presets')
022.052  000.088  000.088: require('lsp-zero.settings')
022.056  000.351  000.263: require('lsp-zero.server')
022.061  000.814  000.341: require('lsp-zero')
022.437  000.171  000.171: require('lsp-zero.installer')
022.845  000.135  000.135: require('mason-core.path')
022.850  000.268  000.132: require('mason.settings')
023.303  000.206  000.206: require('mason-core.functional')
023.610  000.114  000.114: require('mason-core.functional.data')
023.615  000.295  000.182: require('mason-core.functional.function')
023.750  000.122  000.122: require('mason-core.functional.relation')
023.885  000.129  000.129: require('mason-core.functional.logic')
023.898  001.047  000.294: require('mason-core.platform')
023.899  001.461  000.146: require('mason')
024.327  000.230  000.230: require('mason-core.log')
024.329  000.428  000.198: require('mason-lspconfig')
025.051  000.303  000.303: require('lspconfig.configs')
025.052  000.446  000.143: require('lspconfig')
025.743  000.234  000.234: require('mason-core.functional.list')
025.758  000.466  000.232: require('mason.api.command')
026.112  000.108  000.108: require('mason-lspconfig.settings')
026.292  000.179  000.179: require('mason-lspconfig.lspconfig_hook')
026.787  000.209  000.209: require('mason-core.functional.table')
026.825  000.532  000.322: require('mason-lspconfig.mappings.server')
027.469  000.211  000.211: require('mason-core.async')
027.563  000.093  000.093: require('mason-core.async.uv')
027.566  000.521  000.217: require('mason-core.fs')
027.688  000.121  000.121: require('mason-core.optional')
027.800  000.111  000.111: require('mason-core.EventEmitter')
028.004  000.203  000.203: require('mason-registry.index')
028.011  001.184  000.228: require('mason-registry')
028.096  000.084  000.084: require('mason-lspconfig.server_config_extensions')
028.244  000.147  000.147: require('lspconfig.server_configurations.omnisharp')
028.705  000.091  000.091: require('mason-core.notify')
028.803  000.096  000.096: require('mason-core.functional.number')
028.815  000.371  000.184: require('mason-lspconfig.api.command')
029.080  000.113  000.113: require('cmp_nvim_lsp.source')
029.082  000.228  000.115: require('cmp_nvim_lsp')
029.681  000.155  000.155: require('lspconfig.server_configurations.tailwindcss')
031.519  000.106  000.106: require('cmp.utils.debug')
031.838  000.150  000.150: require('cmp.utils.char')
031.843  000.322  000.172: require('cmp.utils.str')
031.950  000.106  000.106: require('cmp.utils.pattern')
032.481  000.187  000.187: require('cmp.utils.misc')
032.588  000.106  000.106: require('cmp.utils.buffer')
032.719  000.131  000.131: require('cmp.utils.api')
032.724  000.647  000.224: require('cmp.utils.keymap')
032.727  000.776  000.129: require('cmp.utils.feedkeys')
032.878  000.150  000.150: require('cmp.utils.async')
033.213  000.107  000.107: require('cmp.types.cmp')
033.387  000.173  000.173: require('cmp.types.lsp')
033.479  000.090  000.090: require('cmp.types.vim')
033.480  000.468  000.097: require('cmp.types')
033.593  000.112  000.112: require('cmp.utils.cache')
033.595  000.716  000.136: require('cmp.context')
034.224  000.167  000.167: require('cmp.config.mapping')
034.572  000.212  000.212: require('cmp.config.compare')
034.573  000.348  000.136: require('cmp.config.default')
034.584  000.727  000.213: require('cmp.config')
035.159  000.203  000.203: require('cmp.matcher')
035.163  000.578  000.375: require('cmp.entry')
035.167  001.571  000.266: require('cmp.source')
035.470  000.108  000.108: require('cmp.utils.event')
035.860  000.236  000.236: require('cmp.utils.window')
035.861  000.391  000.154: require('cmp.view.docs_view')
036.349  000.130  000.130: require('cmp.utils.autocmd')
036.354  000.492  000.362: require('cmp.view.custom_entries_view')
036.607  000.252  000.252: require('cmp.view.wildmenu_entries_view')
036.797  000.189  000.189: require('cmp.view.native_entries_view')
036.936  000.138  000.138: require('cmp.view.ghost_text_view')
036.942  001.773  000.204: require('cmp.view')
037.038  005.996  000.476: require('cmp.core')
037.249  000.098  000.098: require('cmp.config.sources')
037.358  000.107  000.107: require('cmp.config.window')
037.403  006.634  000.433: require('cmp')
038.494  000.098  000.098: require('luasnip.session')
038.501  000.466  000.367: require('luasnip.util.util')
038.713  000.211  000.211: require('luasnip.session.snippet_collection')
039.478  000.615  000.615: require('luasnip.util._builtin_vars')
039.514  000.034  000.034: require('vim.inspect')
039.551  000.836  000.188: require('luasnip.util.environ')
039.689  000.137  000.137: require('luasnip.util.extend_decorator')
039.924  000.094  000.094: require('luasnip.loaders._caches')
040.076  000.151  000.151: require('luasnip.util.path')
040.088  000.399  000.154: require('luasnip.loaders')
040.250  000.159  000.159: require('luasnip.util.log')
040.711  000.101  000.101: require('luasnip.util.types')
040.890  000.178  000.178: require('luasnip.util.ext_opts')
041.036  000.145  000.145: require('luasnip.extras.filetype_functions')
041.159  000.872  000.448: require('luasnip.config')
041.160  003.574  000.494: require('luasnip')
041.162  003.747  000.173: require('lsp-zero.nvim-cmp-setup')
041.327  000.100  000.100: require('cmp_nvim_lua')
041.458  000.126  000.126: require('lspconfig.server_configurations.sumneko_lua')
042.585  000.143  000.143: require('luasnip.loaders.util')
043.562  000.128  000.128: require('luasnip.nodes.util')
043.639  000.076  000.076: require('luasnip.util.events')
043.644  000.392  000.188: require('luasnip.nodes.node')
043.849  000.205  000.205: require('luasnip.nodes.insertNode')
043.965  000.114  000.114: require('luasnip.nodes.textNode')
044.095  000.129  000.129: require('luasnip.util.mark')
044.205  000.108  000.108: require('luasnip.util.pattern_tokenizer')
044.294  000.088  000.088: require('luasnip.util.dict')
044.320  001.521  000.485: require('luasnip.nodes.snippet')
044.842  000.124  000.124: require('luasnip.util.parser.neovim_ast')
044.958  000.116  000.116: require('luasnip.util.str')
045.504  000.110  000.110: require('luasnip.util.directed_graph')
045.508  000.998  000.648: require('luasnip.util.parser.ast_utils')
045.670  000.161  000.161: require('luasnip.nodes.functionNode')
045.871  000.201  000.201: require('luasnip.nodes.choiceNode')
046.092  000.220  000.220: require('luasnip.nodes.dynamicNode')
046.178  000.085  000.085: require('luasnip.util.functions')
046.181  001.847  000.183: require('luasnip.util.parser.ast_parser')
046.418  000.235  000.235: require('luasnip.util.parser.neovim_parser')
046.421  003.736  000.132: require('luasnip.util.parser')
046.432  003.846  000.110: require('luasnip.nodes.snippetProxy')
046.436  004.181  000.192: require('luasnip.loaders.from_vscode')
053.486  011.511  007.330: require('lsp-zero.snippets')
058.128  000.936  000.936: require('vim.diagnostic')
058.329  000.088  000.088: require('lsp-zero.utils')
058.331  000.199  000.111: require('lsp-zero.state')
058.536  000.113  000.113: require('lspconfig.server_configurations.astro')
058.812  000.088  000.088: require('mason-lspconfig.typescript')
058.813  000.181  000.093: require('mason-lspconfig.server_configurations.astro')
059.093  000.102  000.102: require('lspconfig.server_configurations.bashls')
059.467  000.102  000.102: require('lspconfig.server_configurations.tsserver')
059.837  000.090  000.090: require('lspconfig.server_configurations.taplo')
060.198  000.105  000.105: require('lspconfig.server_configurations.pyright')
060.537  000.108  000.108: require('lspconfig.server_configurations.clangd')
060.890  000.123  000.123: require('lspconfig.server_configurations.texlab')
061.260  000.095  000.095: require('lspconfig.server_configurations.emmet_ls')
061.580  000.094  000.094: require('lspconfig.server_configurations.html')
061.956  000.094  000.094: require('lspconfig.server_configurations.cssls')
062.374  000.203  000.203: require('lspconfig.server_configurations.eslint')
062.705  000.096  000.096: require('lspconfig.server_configurations.yamlls')
063.147  000.085  000.085: require('mason-lspconfig.ensure_installed')
063.559  000.125  000.125: require('mason-core.result')
064.035  000.179  000.179: require('mason-core.process')
064.047  000.307  000.128: require('mason-core.spawn')
064.159  000.111  000.111: require('mason-core.receipt')
064.269  000.106  000.106: require('mason-core.functional.string')
064.276  000.717  000.193: require('mason-core.installer.context')
064.374  000.096  000.096: require('mason-core.installer.linker')
064.464  000.090  000.090: require('mason-core.async.control')
064.467  001.176  000.148: require('mason-core.installer')
064.611  000.143  000.143: require('mason-core.installer.handle')
065.171  000.137  000.137: require('mason-core.managers.powershell')
065.172  000.256  000.118: require('mason-core.fetch')
065.173  000.327  000.071: require('mason-core.managers.cargo.client')
065.443  000.137  000.137: require('mason-core.managers.std')
065.635  000.089  000.089: require('mason-core.providers')
065.639  000.195  000.106: require('mason-core.managers.github.client')
065.642  000.468  000.136: require('mason-core.managers.github')
065.648  000.942  000.147: require('mason-core.managers.cargo')
065.766  000.117  000.117: require('mason-core.managers.composer')
065.893  000.126  000.126: require('mason-core.managers.gem')
065.987  000.094  000.094: require('mason-core.managers.git')
066.119  000.131  000.131: require('mason-core.managers.go')
066.241  000.121  000.121: require('mason-core.managers.luarocks')
066.357  000.115  000.115: require('mason-core.managers.npm')
066.492  000.134  000.134: require('mason-core.managers.pip3')
066.494  001.882  000.102: require('mason-core.package.version-check')
066.497  003.349  000.148: require('mason-core.package')
066.592  000.092  000.092: require('mason-registry.lua-language-server')
066.706  000.073  000.073: require('mason-registry.pyright')
066.782  000.072  000.072: require('mason-registry.yaml-language-server')
066.872  000.077  000.077: require('mason-registry.bash-language-server')
066.974  000.099  000.099: require('mason-registry.clangd')
067.082  000.105  000.105: require('mason-registry.rust-analyzer')
067.174  000.080  000.080: require('mason-registry.texlab')
067.272  000.082  000.082: require('mason-registry.taplo')
067.359  000.072  000.072: require('mason-registry.typescript-language-server')
067.463  000.089  000.089: require('mason-registry.tailwindcss-language-server')
067.548  000.071  000.071: require('mason-registry.emmet-ls')
067.687  000.137  000.137: require('rust-tools')
068.057  000.152  000.152: require('rust-tools.utils.utils')
068.060  000.371  000.220: require('rust-tools.code_action_group')
068.315  000.254  000.254: require('rust-tools.cached_commands')
068.421  000.106  000.106: require('rust-tools.commands')
068.753  000.111  000.111: require('rust-tools.executors.termopen')
068.861  000.107  000.107: require('rust-tools.executors.quickfix')
068.965  000.103  000.103: require('rust-tools.executors.toggleterm')
068.966  000.421  000.101: require('rust-tools.executors')
068.968  000.545  000.124: require('rust-tools.config')
069.081  000.112  000.112: require('rust-tools.crate_graph')
069.218  000.137  000.137: require('rust-tools.dap')
069.339  000.120  000.120: require('rust-tools.debuggables')
069.453  000.113  000.113: require('rust-tools.expand_macro')
069.550  000.096  000.096: require('rust-tools.external_docs')
069.686  000.135  000.135: require('rust-tools.hover_actions')
069.787  000.100  000.100: require('rust-tools.hover_range')
069.960  000.173  000.173: require('rust-tools.inlay_hints')
070.062  000.099  000.099: require('rust-tools.join_lines')
070.327  000.098  000.098: require('rust-tools.server_status')
070.328  000.265  000.167: require('rust-tools.lsp')
070.433  000.105  000.105: require('rust-tools.move_item')
070.532  000.098  000.098: require('rust-tools.open_cargo_toml')
070.633  000.099  000.099: require('rust-tools.parent_module')
070.751  000.118  000.118: require('rust-tools.runnables')
070.853  000.101  000.101: require('rust-tools.ssr')
070.970  000.116  000.116: require('rust-tools.standalone')
071.071  000.101  000.101: require('rust-tools.workspace_refresh')
071.385  000.110  000.110: require('lspconfig.server_configurations.rust_analyzer')
072.180  000.124  000.124: require('dap.utils')
072.190  000.580  000.457: require('dap')
072.374  062.613  011.756: require('mfaris.lsp.lspconfig')
073.086  000.153  000.153: require('packer.util')
073.108  000.638  000.485: require('packer')
073.707  000.217  000.217: require('packer.log')
073.708  000.368  000.152: require('packer.async')
073.981  000.108  000.108: require('packer.result')
073.983  000.274  000.165: require('packer.jobs')
073.985  000.867  000.225: require('packer.plugin_utils')
074.161  000.168  000.168: require('packer.snapshot')
074.296  001.921  000.248: require('mfaris.plugins')
074.356  000.006  000.006: require('vim.keymap')
074.640  000.067  000.067: require('Comment.config')
074.965  000.149  000.149: require('Comment.ft')
074.968  000.328  000.179: require('Comment.utils')
075.087  000.118  000.118: require('Comment.opfunc')
075.176  000.088  000.088: require('Comment.extra')
075.178  000.710  000.109: require('Comment.api')
075.200  000.903  000.187: require('mfaris.keymaps')
075.485  000.285  000.285: require('mfaris.options')
076.654  000.141  000.141: require('onedark')
077.571  000.133  000.133: require('onedark.palette')
077.593  000.252  000.119: require('onedark.colors')
077.705  000.110  000.110: require('onedark.util')
077.766  000.879  000.518: require('onedark.highlights')
078.869  000.127  000.127: require('onedark.terminal')
078.875  002.937  001.790: sourcing /Users/mohdfaris/.local/share/nvim/site/pack/packer/start/onedark.nvim/colors/onedark.lua
079.434  000.167  000.167: require('colorizer/nvim')
079.603  000.009  000.009: require('ffi')
079.659  000.224  000.215: require('colorizer/trie')
079.751  000.872  000.481: require('colorizer')
080.193  004.707  000.899: require('mfaris.colourscheme')
080.603  000.307  000.307: require('alpha')
080.682  000.078  000.078: require('alpha.themes.dashboard')
080.704  000.459  000.074: require('mfaris.plugin-config.alpha')
080.778  000.074  000.074: require('mfaris.plugin-config.autocommands')
081.088  000.041  000.041: require('bufferline.lazy')
081.138  000.047  000.047: require('bufferline.constants')
081.277  000.137  000.137: require('bufferline.commands')
081.282  000.428  000.203: require('bufferline')
081.462  000.172  000.172: require('bufferline.utils')
081.805  000.341  000.341: require('bufferline.config')
082.076  000.242  000.242: require('bufferline.groups')
082.185  000.092  000.092: require('bufferline.colors')
082.514  000.141  000.141: require('bufferline.highlights')
083.178  000.155  000.155: require('bufferline.hover')
083.773  000.557  000.557: require('bufferline.ui')
083.798  003.019  000.890: require('mfaris.plugin-config.bufferline')
083.949  000.100  000.100: require('Comment')
084.068  000.268  000.168: require('mfaris.plugin-config.comment')
084.900  000.181  000.181: require('gitsigns.async')
084.982  000.081  000.081: require('gitsigns.status')
085.436  000.097  000.097: require('gitsigns.debug')
085.547  000.110  000.110: require('gitsigns.util')
085.697  000.070  000.070: require('gitsigns.uv')
085.699  000.151  000.081: require('gitsigns.subprocess')
086.144  000.050  000.050: require('gitsigns.message')
086.148  000.233  000.183: require('gitsigns.config')
086.198  000.049  000.049: require('gitsigns.signs.base')
086.199  000.339  000.057: require('gitsigns.signs')
086.201  000.502  000.163: require('gitsigns.hunks')
086.219  001.237  000.376: require('gitsigns.git')
086.504  000.068  000.068: require('gitsigns.cache')
086.566  000.061  000.061: require('gitsigns.debounce')
086.617  000.049  000.049: require('gitsigns.diff')
086.622  000.402  000.224: require('gitsigns.manager')
086.739  000.116  000.116: require('gitsigns.highlight')
086.743  002.622  000.606: require('gitsigns')
087.110  000.102  000.102: require('gitsigns.signs.vimfn')
087.641  003.573  000.849: require('mfaris.plugin-config.gitsigns')
087.688  000.046  000.046: require('mfaris.plugin-config.illuminate')
093.155  005.436  005.436: require('impatient')
093.274  000.118  000.118: require('impatient.profile')
093.277  005.588  000.035: require('mfaris.plugin-config.impatient')
093.472  000.054  000.054: require('indent_blankline/utils')
093.473  000.111  000.058: require('indent_blankline')
093.521  000.242  000.130: require('mfaris.plugin-config.indentline')
094.065  000.044  000.044: require('lualine_require')
094.217  000.297  000.253: require('lualine')
094.263  000.044  000.044: require('lualine.themes.darkplus_dark')
096.072  002.548  002.207: require('mfaris.plugin-config.lualine')
096.327  000.250  000.250: require('mfaris.plugin-config.luasnip')
096.521  000.056  000.056: require('project_nvim.config')
096.633  000.054  000.054: require('project_nvim.utils.path')
096.636  000.113  000.058: require('project_nvim.utils.history')
096.637  000.223  000.054: require('project_nvim')
096.726  000.076  000.076: require('project_nvim.utils.globtopattern')
096.827  000.076  000.076: require('project_nvim.project')
097.016  000.051  000.051: require('telescope._extensions')
097.018  000.124  000.073: require('telescope')
097.197  000.037  000.037: require('plenary.functional')
097.201  000.092  000.055: require('plenary.job')
097.429  000.035  000.035: require('plenary.bit')
097.440  000.093  000.059: require('plenary.path')
097.444  000.134  000.041: require('plenary.strings')
097.478  000.034  000.034: require('telescope.state')
097.518  000.038  000.038: require('telescope.config.resolve')
097.519  000.248  000.042: require('telescope.pickers.entry_display')
097.643  000.049  000.049: require('plenary.log')
097.650  000.088  000.039: require('telescope.log')
097.654  000.134  000.046: require('telescope.utils')
097.658  000.456  000.074: require('telescope.make_entry')
097.856  000.032  000.032: require('plenary.tbl')
097.871  000.080  000.048: require('plenary.vararg.rotate')
097.872  000.112  000.032: require('plenary.vararg')
097.904  000.031  000.031: require('plenary.errors')
097.906  000.179  000.036: require('plenary.async.async')
098.041  000.033  000.033: require('plenary.async.structs')
098.043  000.073  000.039: require('plenary.async.control')
098.046  000.107  000.035: require('plenary.async.util')
098.047  000.140  000.032: require('plenary.async.tests')
098.048  000.353  000.035: require('plenary.async')
098.049  000.391  000.037: require('telescope.finders.async_static_finder')
098.151  000.031  000.031: require('plenary.class')
098.157  000.072  000.041: require('telescope._')
098.159  000.108  000.036: require('telescope.finders.async_oneshot_finder')
098.195  000.035  000.035: require('telescope.finders.async_job_finder')
098.197  001.131  000.049: require('telescope.finders')
098.364  000.038  000.038: require('plenary.window.border')
098.396  000.030  000.030: require('plenary.window')
098.428  000.031  000.031: require('plenary.popup.utils')
098.430  000.159  000.060: require('plenary.popup')
098.569  000.031  000.031: require('telescope.deprecated')
098.612  000.041  000.041: require('telescope.sorters')
099.379  000.884  000.812: require('telescope.config')
099.433  000.046  000.046: require('telescope.pickers.scroller')
099.486  000.052  000.052: require('telescope.actions.state')
099.525  000.038  000.038: require('telescope.actions.utils')
099.606  000.038  000.038: require('telescope.actions.mt')
099.611  000.085  000.047: require('telescope.actions.set')
099.644  000.032  000.032: require('telescope.from_entry')
099.728  001.297  000.160: require('telescope.actions')
099.769  000.040  000.040: require('telescope.debounce')
099.825  000.054  000.054: require('telescope.mappings')
099.882  000.055  000.055: require('telescope.pickers.highlights')
099.919  000.035  000.035: require('telescope.pickers.window')
099.991  000.036  000.036: require('telescope.algos.linked_list')
099.993  000.073  000.037: require('telescope.entry_manager')
100.026  000.032  000.032: require('telescope.pickers.multi')
100.035  001.837  000.092: require('telescope.pickers')
100.138  000.050  000.050: require('telescope.builtin.__lsp')
100.146  000.109  000.059: require('telescope.builtin')
100.150  003.130  000.053: require('telescope._extensions.projects')
100.152  003.822  000.193: require('mfaris.plugin-config.project')
100.625  000.472  000.472: require('mfaris.plugin-config.telescope')
100.928  000.066  000.066: require('vim.treesitter.language')
100.932  000.154  000.088: require('vim.treesitter.query')
101.225  000.074  000.074: require('vim.treesitter.languagetree')
101.229  000.140  000.066: require('vim.treesitter')
101.296  000.288  000.148: require('nvim-treesitter.parsers')
101.337  000.040  000.040: require('nvim-treesitter.utils')
101.339  000.370  000.042: require('nvim-treesitter.ts_utils')
101.342  000.409  000.039: require('nvim-treesitter.tsrange')
101.382  000.039  000.039: require('nvim-treesitter.caching')
101.386  000.651  000.049: require('nvim-treesitter.query')
101.393  000.706  000.055: require('nvim-treesitter.configs')
101.499  000.040  000.040: require('nvim-treesitter.info')
101.544  000.043  000.043: require('nvim-treesitter.shell_command_selectors')
101.554  000.149  000.065: require('nvim-treesitter.install')
123.405  000.079  000.079: require('vim.treesitter.highlighter')
123.431  000.164  000.085: require('treesitter-context')
123.542  022.915  021.897: require('mfaris.plugin-config.treesitter')
123.615  000.071  000.071: require('mfaris.plugin-config.undotree')
123.788  000.047  000.047: require('null-ls.utils')
123.795  000.090  000.042: require('null-ls.config')
123.862  000.033  000.033: require('null-ls.helpers.cache')
123.901  000.038  000.038: require('null-ls.helpers.diagnostics')
123.939  000.036  000.036: require('null-ls.helpers.formatter_factory')
124.018  000.034  000.034: require('null-ls.logger')
124.054  000.035  000.035: require('null-ls.state')
124.055  000.116  000.046: require('null-ls.helpers.generator_factory')
124.139  000.036  000.036: require('null-ls.helpers.command_resolver')
124.140  000.073  000.037: require('null-ls.helpers.make_builtin')
124.181  000.040  000.040: require('null-ls.helpers.range_formatting_args_factory')
124.182  000.386  000.050: require('null-ls.helpers')
124.318  000.055  000.055: require('null-ls.methods')
124.320  000.098  000.043: require('null-ls.diagnostics')
124.323  000.140  000.042: require('null-ls.sources')
124.360  000.036  000.036: require('null-ls.builtins')
124.362  000.693  000.041: require('null-ls')
124.412  000.048  000.048: require('null-ls.builtins.formatting.prettierd')
124.460  000.038  000.038: require('null-ls.builtins.formatting.black')
124.503  000.039  000.039: require('null-ls.builtins.formatting.stylua')
124.544  000.040  000.040: require('null-ls.builtins.formatting.google_java_format')
124.639  000.093  000.093: require('null-ls.builtins.diagnostics.flake8')
124.691  000.050  000.050: require('null-ls.builtins.diagnostics.misspell')
124.760  000.067  000.067: require('null-ls.builtins.diagnostics.write_good')
124.946  000.049  000.049: require('null-ls.client')
124.959  001.343  000.227: require('mfaris.plugin-config.null-ls')
125.214  000.037  000.037: require('dapui.async.tasks')
125.249  000.034  000.034: require('dapui.async.control')
125.316  000.065  000.065: require('dapui.async.uv')
125.352  000.033  000.033: require('dapui.async.tests')
125.443  000.052  000.052: require('vim.ui')
125.445  000.092  000.040: require('dapui.async.ui')
125.489  000.043  000.043: require('dapui.async.lsp')
125.492  000.348  000.043: require('dapui.async')
125.637  000.046  000.046: require('dapui.config.highlights')
125.699  000.170  000.123: require('dapui.config')
125.701  000.208  000.039: require('dapui.util')
125.741  000.039  000.039: require('dapui.windows.layout')
125.742  000.637  000.042: require('dapui.windows')
125.746  000.687  000.050: require('dapui')
125.785  000.039  000.039: require('mason-nvim-dap')
125.819  000.033  000.033: require('mason-nvim-dap.settings')
125.900  000.037  000.037: require('mason-nvim-dap.mappings.source')
125.901  000.076  000.039: require('mason-nvim-dap.ensure_installed')
125.976  000.051  000.051: require('mason-nvim-dap.api.command')
126.041  000.036  000.036: require('mason-nvim-dap.automatic_setup')
126.083  000.041  000.041: require('mason-nvim-dap.mappings.adapters')
126.125  000.040  000.040: require('mason-nvim-dap.mappings.filetypes')
126.215  000.041  000.041: require('mason-registry.bash-debug-adapter')
126.251  000.125  000.084: require('mason-nvim-dap.mappings.configurations')
126.439  000.055  000.055: require('dapui.logging')
126.483  000.042  000.042: require('dapui.client.types')
126.485  000.141  000.044: require('dapui.client')
126.527  000.041  000.041: require('dap.breakpoints')
126.567  000.034  000.034: require('dapui.client.lib')
126.653  000.037  000.037: require('dapui.render.canvas')
126.654  000.075  000.038: require('dapui.elements.breakpoints')
126.696  000.037  000.037: require('dapui.components.breakpoints')
129.035  000.047  000.047: require('dapui.elements.repl')
129.078  000.040  000.040: require('dapui.elements.scopes')
129.121  000.038  000.038: require('dapui.components.scopes')
129.163  000.040  000.040: require('dapui.components.variables')
131.447  000.054  000.054: require('dapui.elements.stacks')
131.538  000.040  000.040: require('dapui.components.frames')
131.539  000.085  000.045: require('dapui.components.threads')
133.899  000.050  000.050: require('dapui.elements.watches')
133.948  000.045  000.045: require('dapui.components.watches')
136.090  000.048  000.048: require('dapui.elements.hover')
138.795  000.048  000.048: require('dapui.components.hover')
138.866  000.046  000.046: require('dapui.elements.console')
138.975  000.052  000.052: require('dap.ui')
138.981  000.110  000.058: require('dap.repl')
141.292  016.332  014.226: require('mfaris.plugin-config.dap')
141.294  061.099  000.074: require('mfaris.plugin-config')
141.349  131.624  000.097: sourcing /Users/mohdfaris/.config/nvim/init.lua
141.364  002.987: sourcing vimrc file(s)
141.742  000.007  000.007: sourcing /Users/mohdfaris/.local/share/nvim/site/pack/packer/start/LuaSnip/ftdetect/snippets.vim
141.884  000.005  000.005: sourcing /Users/mohdfaris/.local/share/nvim/site/pack/packer/start/vim-fugitive/ftdetect/fugitive.vim
142.120  000.512  000.500: sourcing /opt/homebrew/Cellar/neovim/0.8.2/share/nvim/runtime/filetype.lua
142.154  000.007  000.007: sourcing /opt/homebrew/Cellar/neovim/0.8.2/share/nvim/runtime/filetype.vim
142.414  000.047  000.047: sourcing /opt/homebrew/Cellar/neovim/0.8.2/share/nvim/runtime/syntax/synload.vim
146.508  004.293  004.246: sourcing /opt/homebrew/Cellar/neovim/0.8.2/share/nvim/runtime/syntax/syntax.vim
148.068  000.084  000.084: sourcing /opt/homebrew/Cellar/neovim/0.8.2/share/nvim/runtime/plugin/gzip.vim
148.096  000.006  000.006: sourcing /opt/homebrew/Cellar/neovim/0.8.2/share/nvim/runtime/plugin/health.vim
148.481  000.084  000.084: sourcing /opt/homebrew/Cellar/neovim/0.8.2/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
148.561  000.444  000.360: sourcing /opt/homebrew/Cellar/neovim/0.8.2/share/nvim/runtime/plugin/matchit.vim
148.664  000.083  000.083: sourcing /opt/homebrew/Cellar/neovim/0.8.2/share/nvim/runtime/plugin/matchparen.vim
148.876  000.190  000.190: sourcing /opt/homebrew/Cellar/neovim/0.8.2/share/nvim/runtime/plugin/netrwPlugin.vim
149.008  000.007  000.007: sourcing /Users/mohdfaris/.local/share/nvim/rplugin.vim
